track,stored_sector,offset_hex,sha256,entropy,zero_bytes,high_bit_bytes,distinct_bytes
27,0,0x1b000,b00cadd9a4ff37c46b7f2a72cbae26e604f40e05dd820ca31a8d62dfee2c93f4,4.585911,74,16,58
27,1,0x1b100,da0d9396a08bddd2b0208a30cd069e493ee7db2984731c8404e25caf12aefeb6,4.974560,9,1,53
27,2,0x1b200,ed8f1a7a3d81c58c2d7a9cfd995ef112af405e3a53004ce00f7b89eedbd29d26,5.614005,22,66,84
27,3,0x1b300,4159481d81da4071ff3be1531823c1a38ec0f69436804aeeb712f840ac85aec7,5.657537,12,99,82
27,4,0x1b400,88bb8a10cf44a9bb385f77d2ce8daf52e50e7bc6ce0e86d62b9c3fd220752dff,6.023902,9,109,97
27,5,0x1b500,6d07df6bb2496036336943f1f73caa58b79040fd73f34fe19a34f655cc2f6ad5,5.848257,4,132,99
27,6,0x1b600,d48ddbbbdac696cfcd2b5eaee9612432e2466fbad0c47c29c5527a257dc91682,5.674372,18,175,81
27,7,0x1b700,6a9013ef57fe90306dc117f5a0f84744ad679d1112bd8c463512eed29cee5224,5.421698,25,101,67
27,8,0x1b800,80f9675e2ef0f4a90442418182d3842c67fca31b704eb0f56baa603e1ae37a4c,5.485826,12,176,68
27,9,0x1b900,692974aa9a1365f7dbab97d6c9adc9af3f980919d67e46ccc6deb27c027e399b,5.101435,16,109,61
27,10,0x1ba00,d4a5aa4e58ad38fdd558db3d8576e89da080e6d86b041e499111e10f2c133216,4.483362,4,94,43
27,11,0x1bb00,5f95554d7fa63a87306eb9abe0d76be64ca42edc65af43af0d0ad0c5d30f33e8,5.658216,15,151,78
27,12,0x1bc00,9ed76586b26e1f11e4a3b60bcc57fcc10e3209e5a12dda85c7f031266eac26f5,3.841885,113,17,52
27,13,0x1bd00,40f5dd503342f4372c2dd6020bec34279114a2c792a04c52d06102b403d43b81,3.799688,108,8,45
27,14,0x1be00,12a5f2649ead8b5080df4c9565f5e3ca54e056e7b077bce4df6c7fcaea228118,5.520732,50,57,86
27,15,0x1bf00,e4058639bd20ba514c2553fab69379855d24a4fae7c627f0b745c4c170b400a6,5.858822,30,44,90
28,0,0x1c000,2995d0266d3a33d1ebc8d24d625ea578461b14c9bb996cf9fd0ab1a4c8d87fae,6.028107,13,111,97
28,1,0x1c100,345a69ad63788e3a034cc388acede041db6c595d4b210b3e1e26f8be8a0f0661,5.766156,7,121,80
28,2,0x1c200,e73edda35cc17812334f39d9242e2c6f61e5ee0d3f271b319145b037dffb7fa8,4.811005,3,141,65
28,3,0x1c300,4850f4b7bf42ba4af3c575d9b7967cce6e8454bd912cf193a381c7731da25eaf,4.968969,5,136,64
28,4,0x1c400,8b28ad073e1b0324233b646db8708bc76c67469704dff8fd79aa8f5c7130ac4e,5.982852,5,118,96
28,5,0x1c500,a2edb7c73d6aed8da746e0e24f6db7c57f8171b54750c096f82dd930ef4d0842,5.703057,4,114,84
28,6,0x1c600,e47e8c4ac088a0cca1080dd932e7cd499f10ac542a499af33eb8d0934242954c,5.662091,6,132,80
28,7,0x1c700,94858ebcba4a8ac8e846fc245bd3fcf471e9f98b424b5e5570ac16d281e0edfc,4.633395,48,107,51
28,8,0x1c800,c5fe6b694daa03c0860bef5168a35f202815d5f4c8bbb0d8facdd9ca3542c02f,4.572797,5,64,36
28,9,0x1c900,d8628e7fbfafdbfa4cce4aa91298764a4261aaf8b50a77e56812d2753bcc1008,5.710142,30,117,82
28,10,0x1ca00,de019c1400e09346c0de61f40bd79f63be124646b4adfcc7a6be777d4ddaa6f0,3.787194,83,168,30
28,11,0x1cb00,77b58f9936f1560833c1b87e674c057f7d8033c9aaf84430ef003885df292f36,2.859477,154,50,36
28,12,0x1cc00,198beac497077ec7f4d935fda61218fb361cb99a10199ff2d23fe23ebf876b67,3.051967,150,51,47
28,13,0x1cd00,7ff0a11a6a1c93f05b8ea4645156f1b9670e6006136ff1b2dbf59a7de2af13be,3.198985,42,0,17
28,14,0x1ce00,a149edac81b81046ac8e32452c3e47038cceac7d1429982faf3d31586eadf0b7,3.373057,75,0,20
28,15,0x1cf00,925262a401866f412aa317aaaefcdf3d082086c9e8b3520ff69128af633eb05e,4.858041,39,24,80
29,0,0x1d000,cd9894f154b42ebd0e89b4bc668dc8487fa1cb60e67bee1955406bcf2e2efd24,5.049222,17,0,54
29,1,0x1d100,ee4e06f637a40ea1ebdb7a8bf7d8b56d7c23401bb911f32d218875d994543afd,4.684669,4,0,44
29,2,0x1d200,9d63255996bf458f603f6b805b91ce62ed5e8d75d9a67b0e1411ad1b36456039,3.103129,0,0,22
29,3,0x1d300,db0033689d1198f93fd31f99f0bac5d2b6de5b2d67582544aa3e96e4a9f2e458,2.524787,105,0,25
29,4,0x1d400,df4292da4663d627c75c8ae23ef9a967a13a2ebcdbc2a445eb35540891791d26,2.962479,11,0,22
29,5,0x1d500,098806a4b689be132984739480df28b0dc5bee81c0fc544d80732cb9de3eb609,3.493211,113,0,30
29,6,0x1d600,0ced96a807473883fbab35899cf2b32242c688ed74fa7f497b314294b29cca74,4.277023,58,0,31
29,7,0x1d700,7c162f3ee80b57d414f57a5bc99a1a8e4e8ae6feb705cfffe8b1783c79c5ce6f,3.134213,151,25,47
29,8,0x1d800,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
29,9,0x1d900,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
29,10,0x1da00,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
29,11,0x1db00,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
29,12,0x1dc00,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
29,13,0x1dd00,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
29,14,0x1de00,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
29,15,0x1df00,5341e6b2646979a70e57653007a1f310169421ec9bdd9f1a5648f75ade005af1,-0.000000,256,0,1
30,0,0x1e000,fc460b4a42a07775c32d9e8421855d9caa67565fbf991c2864af3dcdf6241231,6.279388,2,98,105
30,1,0x1e100,d2b70db04ee3714a1514176c0cea09ec8945da063aa53f725b7bf629c177a43b,5.838695,0,97,80
30,2,0x1e200,9f2285f3c300bb0b059c7184588eb982674ce322760f8e43ace291c98208dad5,6.042594,0,83,94
30,3,0x1e300,300db64a4804b835cdfdea2555aff5851280376a4c6e27eae0ee5c2dd28182ff,3.128630,0,51,37
30,4,0x1e400,73efcd8126e7d84c8cc9a27673243ed7ee43cb0421c13461f941c9bb59c9be27,6.270293,1,97,105
30,5,0x1e500,1c44849ccdb550e41a3ed01bb24d8ba56a2f906842426e1f9bae0bd30ba1c380,5.838695,1,97,80
30,6,0x1e600,479500ded47771e8233187eb386cb140a5e6dbf49e56e893ade9f324233e89d3,6.042594,0,83,94
30,7,0x1e700,095617a249b5fa81be17ee9fa1106cbc4212e615f11586e671ade83ceb322ea8,3.128630,0,51,37
30,8,0x1e800,db48ac288780745c96522fb34db9fa956c07d44116c07b4b9ebe4113a0febefa,5.940659,0,135,94
30,9,0x1e900,b18a10ffcda5fd0a62e9bce9f169f7c292eb208b396ac16358027743a9d22ccd,5.883827,5,145,86
30,10,0x1ea00,d208831929f7d0723f7b96125af730dc0d084afa82722f7372507e20adde0471,5.591798,0,45,91
30,11,0x1eb00,4e7a6e2e8ed621f9b0e5597c87301d0d43d20085cc0bf1baf1ef61b61ad6d44d,6.233795,0,132,100
30,12,0x1ec00,98ccf47d12aaa6b61f38e5bb6154d0cb4b4e0c5cb5a333942ee505a4d372cf4b,5.104830,6,30,58
30,13,0x1ed00,d5840ae3a07e1c351f34e5910135833b12ede0f968583f7744a035e14d21e5b0,4.758883,3,36,48
30,14,0x1ee00,31b1943c83e402fa8de3819f98d632b264d7547f6f4adf11e533e6f5dbbbc411,4.689936,0,13,65
30,15,0x1ef00,82f9957b70c0107bf587428931d3f5db7517ee6da34a71d07cb89e00454bd494,4.252195,0,16,46
31,0,0x1f000,f4c7938e6caaddb37e38babad8d7b49ee3440b00e3adbe149cd41f640273a261,5.823059,9,146,80
31,1,0x1f100,764c7cbfd93fb06b58fd123aafaeda7671f7b3092086e08abb25582daef6dcbb,6.076794,11,162,93
31,2,0x1f200,c606ccc9b5a4d518ca0fd8d257303ca3eebfb1d95d3071570d664aebebf1f4f9,5.917762,11,170,86
31,3,0x1f300,be88054c5d6838c3ab3ce847273871bbe2c9072dd83e8380ddbcb71bb8df7cbf,5.853569,11,138,84
31,4,0x1f400,7c6b43087c52e63575b98ef24f392d5e452be466bbbbfc002ba68834f8a5db96,5.748630,5,146,76
31,5,0x1f500,b787925021f6c4e4e4701a9c6967d395e447e1118db0ada7ac4267bdf551b0d5,6.012407,7,134,88
31,6,0x1f600,7c7b98654b4f78ed828ffb26ea81d1df50262c4b41361825c79fb34848d63e1f,5.470006,19,170,80
31,7,0x1f700,6021cb84d5a5aa83cb2e6e14fdedb337a137a90f5d389fd845626efa1aefebca,5.350298,61,63,83
31,8,0x1f800,9bffbbb615cb91d9542124272fc2b7a8f8f96d0b2273ad14201d86f6e0f745a6,2.920066,79,5,26
31,9,0x1f900,ce9181636d95fc3b2f937e456671fd72992aab2c91f9c08420b00f82f0bd0fa4,6.342509,0,35,105
31,10,0x1fa00,f336a0021f5af92877e6c7decbc53835f520db13727bc45875ba0afdd41b814b,5.594832,4,48,85
31,11,0x1fb00,0176ce6c2a3b2a142c26a68be979728893a000ec78389cfd1affa597d7290f86,4.557977,52,120,58
31,12,0x1fc00,0ee019fcead75a3f6a1c068b2011b2827cfb64fba7a848cd63598445d2d40f8b,3.637536,93,17,33
31,13,0x1fd00,c11b7b7266e79a6485f3bad463686fdfc4acc30fa631732ea535c4ee9c01fb5f,2.614497,93,68,18
31,14,0x1fe00,13a27676bcf389bb334d3fd60925fd2aa693d2a061668b664df4b17772d30966,4.541735,89,24,66
31,15,0x1ff00,6dabf48a868b71dedb3625a8dfc0d321593dbe1a5230442e5b7cb86eb3d6886c,3.058054,92,64,28
32,0,0x20000,3b1af8f1b3409c17b7a89d7d7a2698eedccf1178c85ffb90259a12b9042d742a,2.807223,37,0,7
32,1,0x20100,e854482ae97627d97b7b851205ce98de9ed8aef9c4e3a80b04ebbdc987ab309a,6.190719,4,58,74
32,2,0x20200,40aff2e9d2d8922e47afd4648e6967497158785fbd1da870e7110266bf944880,8.000000,1,128,256
32,3,0x20300,67db7c726b41b5501c92cb0937be2d7bd94376f3e3eb36a7b77742541119b0f0,1.000000,128,128,2
32,4,0x20400,f4f9b1e72f06d71115642d6ba88d340c237ab077bf334a82f8113756360c0948,7.000000,2,128,128
32,5,0x20500,3ae8fb7d86a8c17f49bec6d67e900b670b4c0c665abaa8e671b752a56d398a25,2.000000,64,128,4
32,6,0x20600,235532cea523905e47760cfe561480586bffe4707645c1840a3437ff067f2154,6.000000,4,128,64
32,7,0x20700,2195f29db9249cec1e195bcbfda9880dc1e68ddec69b6f169569bfa27161f0a6,3.000000,32,128,8
32,8,0x20800,45afeb9871c2fa8b3221881f59263feb5dfc6b66e3c47c680931810e98fbd0c5,4.999294,8,128,32
32,9,0x20900,ae05a84e10ba8bd177e0d9303685a58699c91a29158562ad26a5fec8638da1a7,4.000000,16,128,16
32,10,0x20a00,008b9f708bdfecd8e4cab65e48a525be66401cfa685cc36d9731b221a550ff05,4.000000,16,128,16
32,11,0x20b00,7dc4f7980d7a456d718bc307f6f89e97545fd9304b2d07ecf7f37c5fa4af4157,5.000000,8,128,32
32,12,0x20c00,26681e49bff52193b2ded8447d7afccc7461ff7a1e76506dd6ba1c515f4b6113,3.000000,32,128,8
32,13,0x20d00,06bdf2a7107bd81bec88ebee75023efc64abebe2d1743fde13268664c2cec718,6.000000,4,128,64
32,14,0x20e00,9e01470aa6ac01345ea5c6e70fddd40038b615cac9c1b66bd68463996662ffed,2.000000,64,128,4
32,15,0x20f00,4a4c41412e5ae368eac98c4f0f46c795140777521b1b864278088d8d64e56d17,7.000000,2,128,128
33,0,0x21000,99f92b75b42109302a4e4990d37ce18691de9472ff3ba3533ec1e74d1dfdbac7,2.728217,30,162,7
33,1,0x21100,58a6aca27aabc45fbb92ec701c57faab5dcf9501e3a737546a21b94379f10ccb,4.491014,5,69,33
33,2,0x21200,94bfe9ee432f70cf57b254d8ab86eaeaf15b28f88a972e914c421e3b3b68b1c5,1.098827,127,127,5
33,3,0x21300,af84fdd3fcb39c23c525186fea6ec9bc302353d4b78882a5aa88416a80e6c20d,1.000000,128,128,2
33,4,0x21400,195c82f63bab88efdf52b21e65bbb64fdba2445aa54ef8dc45feae63b8c86820,1.131740,126,128,6
33,5,0x21500,af84fdd3fcb39c23c525186fea6ec9bc302353d4b78882a5aa88416a80e6c20d,1.000000,128,128,2
33,6,0x21600,ad2f5cbb96d07b8a75b805a39090b09e92a6dfb2924ae97b679010d7b58bc6e7,1.131740,126,129,6
33,7,0x21700,1bdabf7366cc044cfed01aa99e1c25afd71f88bc64ed5961c421dcf8c69586c0,4.685152,41,59,50
33,8,0x21800,f5851e55dd72771dcc39e33c4615d09448287111118ea9071f4417ae580902f1,6.134934,2,114,93
33,9,0x21900,19ccea23494d0ef20622ceb023409a4ad5e97e33b67041d1385293b0f3e1c878,6.079722,0,94,96
33,10,0x21a00,32493192ac8efd25833b5df77df47559d9dbb4a9e0e7e8723bbdea9c6d02a777,5.740549,0,90,76
33,11,0x21b00,0721f27ce721f4228d30fbefc1b8d17fa9d6ce7b12c2b68a469dba84a9b7741c,6.113947,0,121,106
33,12,0x21c00,a79f012a964704a16f31cd14b4c6a9c14861ed762c2c8533a95083197b4c27fc,6.134934,1,114,93
33,13,0x21d00,827ebcb7beccc2f0f994f007da14d00c6c396d592b2ef98ab7546781f91fdd70,6.079722,1,94,96
33,14,0x21e00,ff62a50f5a7fca53ee338152e063308a10c02df882f016a908801f4f297dc257,5.740549,0,90,76
33,15,0x21f00,e8a32f109d3939060b1fb06db2b913043f69d9a474ecf95786882ddb9531808c,6.113947,2,121,106
34,0,0x22000,ebe4d36aab80943d67cd0bb9526eb960c8d6da6fc80b3e967350e39f8f98acea,7.056398,1,133,150
34,1,0x22100,0fd572d6853717d9859cfc10ea8c46d69957e1431bd645b8bb8e67002d43feff,7.049783,2,91,153
34,2,0x22200,e20b42a3e80accf0208d4961ce4850a7a2cc9001e2579e956e2e1e3c20116c05,7.165383,0,128,163
34,3,0x22300,7e4e6e1743c101ec476fa4393ede32dd384bc3b642f6237cd64d68a0761e489a,7.174128,1,119,163
34,4,0x22400,4f095dfbd5c17fbd2eb90794a176a595deeff76d832a41d6c45926b9e7051a07,7.160265,3,125,161
34,5,0x22500,b449ecbcb30a083d3f317072da4b2554877357ae99787af18329cd79fe4ab758,7.219088,0,118,168
34,6,0x22600,b418ca121ffb7f84692f63d69f179f67b543c15a8160a166cba5c1d2abc44f35,7.068420,2,98,153
34,7,0x22700,f7cb7385cc3f36fdea3caafed5d83e49c62ebf728eccc4f233e01367860db842,7.175399,4,149,162
34,8,0x22800,b73dda53df86f3136174177d222be46a394f5ef4fd28bee04c4a54d269b52cf9,7.197956,0,127,163
34,9,0x22900,83a41a031feb0dd2281e6e85f3206d38cc8b1074a0b9f561ba9fb269decdec52,7.041553,0,123,150
34,10,0x22a00,7fdc40fd856cf32a9791e3329c5da09fdecd34fb29c9d1d42428c0866bbd7dd2,7.188872,0,149,164
34,11,0x22b00,704579cec16cc5256d1d576b887f7c8dd34cbf8430171ba24321cd8465e88853,7.172451,3,136,162
34,12,0x22c00,3ce33210ca17325f6b380405f0dc19574370b8aef8d91b8dee692c7210692443,7.105731,0,96,155
34,13,0x22d00,bb6a6f0d2df9b69d5510f7d61b0e7a7969d49b3a6d5df605655a95bb0b93afe3,7.169982,1,93,162
34,14,0x22e00,3c38f61419102e8f40e2cfb9b061a07cc50bc628b9aa2b461c88e7668a165fba,7.114577,0,153,157
34,15,0x22f00,e9f67397c5c26cdc26320bda5207b8a74be4c9e447c02df5c7ba7feebaca8773,7.134422,1,130,158
